|      Name|    AV|              AV_unc|   EBV|             EBV_unc|    RV|             RV_unc|                   C1|             C1_unc|                 C2|              C2_unc|                C3|             C3_unc|                 C4|              C4_unc|    x0|              x0_unc| gamma|           gamma_unc|                   NHI|               NHI_unc|                   NH2|               NH2_unc|                    NH|                NH_unc|
|      char|double|              double|double|              double|double|             double|               double|             double|             double|              double|            double|             double|             double|              double|double|              double|double|              double|                double|                double|                double|                double|                double|                double|
|          |   mag|                 mag|   mag|                 mag|      |                   |                     |                   |                   |                    |                  |                   |                   |                    |      |                    |      |                    |                      |                      |                      |                      |                      |                      |
|      null|  null|                null|  null|                null|  null|               null|                 null|               null|               null|                null|              null|               null|               null|                null|  null|                null|  null|                null|                  null|                  null|                  null|                  null|                  null|                  null|
   HD200775   3.21  0.04123105625617661   0.57  0.07877182237323191   5.61  0.6800117646041134    0.4488000000000004 0.21669419281558977  0.6171000000000001  0.03548075534708922 4.2075000000000005  0.3613118747010677              0.5049 0.030210774568024568   4.55 0.043566041821583926    1.4   0.0428018691180654 1.2589254117941712e+21 2.9244659623056192e+20 1.0715193052376092e+21  2.489124221946428e+20 1.2589254117941712e+21  5.485201012041869e+20 
   HD203938   2.35                 0.05   0.74  0.05315072906367325   3.18 0.09338094023943001  -0.15900000000000014   0.096139136671805              0.7314  0.02483659396938316             4.4202 0.17463962436972888 0.44520000000000004 0.018542427025608058   4.57 0.012529964086141668   1.07 0.016999999999999998 3.0199517204020194e+21 1.0639165492568377e+21 1.0232929922807578e+21 1.6565042233066737e+20 3.0199517204020194e+21 1.1642508696334951e+21 
   HD206267   1.26  0.05385164807134505   0.47  0.04833218389437829   2.66  0.2421012185016837   -1.1969999999999998  0.1911687055979613  0.9842000000000001  0.05692648592702698             4.4688   0.344385259847166               0.532  0.04205829288023945   4.58 0.027202941017470887   1.06 0.022360679774997897 1.6595869074375563e+21 1.5306980508688397e+20  6.456542290346536e+20   7.44980113689174e+19 1.6595869074375563e+21 2.0402447841511368e+20 
   HD206773   2.16                 0.05   0.53  0.05990826320300064   4.08 0.29317059879871993   -0.6528000000000002 0.29702848348264516  0.7343999999999999   0.0566811714769552               3.06 0.31482164093340215              0.1632  0.02970284834826452   4.57  0.04220189569201839   1.04 0.028017851452243798  1.230268770812381e+21 1.4195303422985188e+20 2.6302679918953923e+20  5.489872398970266e+19  1.230268770812381e+21  1.602837627510628e+20 
   HD207198   1.54  0.03162277660168379   0.58   0.0412310562561766   2.68 0.10638138934982941   -0.7236000000000001  0.1408466854420082               0.938 0.034320745912640074             3.1088 0.19708480205231454               0.536 0.029963310898497183   4.62  0.02846049894151541   1.04  0.01969771560359221  1.905460717963252e+21 2.6408735825599096e+20  6.760829753919791e+20 1.0944414869356233e+20  1.905460717963252e+21 3.7337452228721036e+20 
   HD209339   1.05                 0.05   0.37  0.06545991139621257   2.83  0.3201890066819909    0.2264000000000002 0.28483356017155004              0.6226 0.057303132549625935 2.9149000000000003 0.26645618495354917              0.3113 0.031640361881622024   4.57   0.0360555127546399   0.91  0.02195449840010015  1.445439770745928e+21 3.7003434118045014e+20 1.7378008287493692e+20 3.2192818005404787e+19  1.445439770745928e+21   3.71160926601812e+20 
   HD216898    2.5  0.05830951894845301   0.84  0.04909175083453431   2.98 0.11871394189394942    0.3278000000000003 0.07521179960617883               0.596 0.017376236646638996             4.0528  0.1625944365591886               0.298  0.01604779112526082   4.59                0.015   0.99 0.022472205054244233 4.5708818961487516e+21  2.778954689436065e+21 1.0471285480508985e+21 1.6950891633931852e+20 4.5708818961487516e+21  2.983567367395831e+21 
   HD239729   2.01                 0.05   0.66  0.05011985634456667   3.04 0.17828067758453242               -0.3952   0.162063651692784              0.7904  0.03660644751952858 3.5263999999999998   0.202588118111601              0.5472  0.02719058660639744    4.6 0.023769728648009424   1.11 0.023706539182259397 1.4125375446227498e+21  4.976311574844333e+20 1.1748975549395303e+21   3.28782840389371e+20 1.4125375446227498e+21  8.831746014121933e+20 
   HD326329   1.28  0.09486832980505137   0.48  0.16737084572887836   2.66  0.8960943030730639   0.18620000000000017 0.28407255763272876  0.7182000000000001  0.06345089755078333              3.192 0.34240720202706015              0.3192   0.0338562726832119   4.61   0.0366742416417845   0.95                 0.03 3.2359365692962945e+21  9.831627016910804e+20 1.8620871366628655e+20 1.7174714610388877e+19 3.2359365692962945e+21 1.0160361099441144e+21 
   HD332407   1.19 0.044721359549995794   0.39  0.05108815909777921   3.08 0.17922611416866682               -1.1088 0.17217723426748383              0.9548  0.04377502484293984             3.9116 0.25934258423945733 0.30800000000000005 0.024831753864759533   4.57 0.026000000000000002   1.01  0.02195449840010015 1.7378008287493693e+21 5.6995375361266195e+20 2.5118864315095718e+20 4.0662356858207715e+19 1.7378008287493693e+21  5.731153371886141e+20 
